Date,Score
2018-12-13,-0.503910244
2018-12-14,0.046815459
2018-12-17,0.051889017
2018-12-18,-0.951993704
2018-12-19,#N/A
2018-12-20,-0.9520064
2018-12-21,#N/A
2018-12-24,0.39728719
2018-12-26,0.387608647
2018-12-27,-0.948916852
2018-12-28,-0.365586877
2018-12-31,-0.837712169
2019-01-02,0.010521485
2019-01-03,0.070310764
2019-01-04,0.912288308
2019-01-07,#N/A
2019-01-08,-0.898388326
2019-01-09,-0.953003287
2019-01-10,-0.816802919
2019-01-11,0.078943655
2019-01-14,-0.020370513
2019-01-15,0.084927268
2019-01-16,-0.956026852
2019-01-17,0.040180106
2019-01-18,-0.041136086
2019-01-22,-0.302033335
2019-01-23,-0.859703958
2019-01-24,0.027545961
2019-01-25,0.116741613
2019-01-28,0.000967406
2019-01-29,0.331340134
2019-01-30,-0.884741247
2019-01-31,-0.953768253
2019-02-01,-0.056287684
2019-02-04,-0.062565185
2019-02-05,-0.498732775
2019-02-06,0.727083921
2019-02-07,0.070792601
2019-02-08,-0.095294908
2019-02-11,-0.029692549
2019-02-12,-0.883370638
2019-02-13,-0.547427773
2019-02-14,0.027845802
2019-02-15,-0.0840775
2019-02-19,0.888508558
2019-02-20,0.362954676
2019-02-21,0.092455693
2019-02-22,0.048728004
2019-02-25,-0.124929205
2019-02-26,0.034300424
2019-02-27,-0.798945069
2019-02-28,0.007006643
2019-03-01,-0.365538478
2019-03-04,-0.005218279
2019-03-05,0.383274943
2019-03-06,-0.08688999
2019-03-07,0.050424121
2019-03-08,-0.584144711
2019-03-11,0.061738253
2019-03-12,#N/A
2019-03-13,0.086705446
2019-03-14,0.360343784
2019-03-15,0.501944542
2019-03-18,-0.536088467
2019-03-19,0.093405232
2019-03-20,0.078692853
2019-03-21,0.04200197
2019-03-22,0.417371601
2019-03-25,0.034217387
2019-03-26,0.040393658
2019-03-27,#N/A
2019-03-28,0.047458947
2019-03-29,-0.947813809
2019-04-01,0.092896298
2019-04-02,0.066158026
2019-04-03,0.019072108
2019-04-04,0.043130197
2019-04-05,-0.139459878
2019-04-08,-0.222996503
2019-04-09,0.528411388
2019-04-10,0.045282595
2019-04-11,-0.402212143
2019-04-12,-0.869512558
2019-04-15,0.031228837
2019-04-16,-0.834597468
2019-04-17,0.127781764
2019-04-18,-0.349684179
2019-04-22,0.002207017
2019-04-23,-0.317581415
2019-04-24,0.111833706
2019-04-25,-0.368448228
2019-04-26,0.13535665
2019-04-29,-0.015411854
2019-04-30,0.569395721
2019-05-01,0.519617975
2019-05-02,0.348141432
2019-05-03,#N/A
2019-05-06,-0.640833378
2019-05-07,0.413704008
2019-05-08,0.276904643
2019-05-09,-0.967294335
2019-05-10,-0.516345501
2019-05-13,0.254223466
2019-05-14,-0.782928526
2019-05-15,#N/A
2019-05-16,-0.957819343
2019-05-17,-0.077730581
2019-05-20,-0.640322983
2019-05-21,0.143129766
2019-05-22,0.017185718
2019-05-23,-0.78698802
2019-05-24,-0.021931903
2019-05-28,-0.852382898
2019-05-29,#N/A
2019-05-30,0.619816005
2019-05-31,-0.875314713
2019-06-03,-0.093661889
2019-06-04,-0.827727735
2019-06-05,0.774213612
2019-06-06,0.082914963
2019-06-07,#N/A
2019-06-10,#N/A
2019-06-11,0.223602816
2019-06-12,-0.894854128
2019-06-13,0.067818277
2019-06-14,#N/A
2019-06-17,-0.01197565
2019-06-18,-0.861062229
2019-06-19,0.699018538
2019-06-20,-0.939521313
2019-06-21,-0.008316785
2019-06-24,-0.046184614
2019-06-25,0.199254856
2019-06-26,0.559405923
2019-06-27,-0.407213539
2019-06-28,0.15394628
2019-07-01,0.332774043
2019-07-02,-0.945731401
2019-07-03,#N/A
2019-07-05,#N/A
2019-07-08,-0.858214438
2019-07-09,0.021979736
2019-07-10,0.30160448
2019-07-11,-0.073843248
2019-07-12,-0.887059927
2019-07-15,#N/A
2019-07-16,0.010948937
2019-07-17,-0.261363804
2019-07-18,-0.048735335
2019-07-19,0.583984256
2019-07-22,0.140608788
2019-07-23,-0.03068006
2019-07-24,0.115142047
2019-07-25,0.861094773
2019-07-26,0.084907398
2019-07-29,0.030798376
2019-07-30,0.671046257
2019-07-31,-0.124938592
2019-08-01,#N/A
2019-08-02,-0.141463712
2019-08-05,0.507742703
2019-08-06,0.00370134
2019-08-07,-0.014510639
2019-08-08,0.076088682
2019-08-09,#N/A
2019-08-12,-0.947261453
2019-08-13,-0.395222366
2019-08-14,-0.694659829
2019-08-15,-0.191655964
2019-08-16,-0.125281423
2019-08-19,0.035113595
2019-08-20,-0.351192802
2019-08-21,-0.096367896
2019-08-22,0.265105635
2019-08-23,-0.683587909
2019-08-26,0.027363664
2019-08-27,#N/A
2019-08-28,0.086475872
2019-08-29,-0.007357471
2019-08-30,-0.692079306
2019-09-03,-0.596122205
2019-09-04,0.170461506
2019-09-05,0.866340399
2019-09-06,-0.634293556
2019-09-09,-0.816875458
2019-09-10,0.15330933
2019-09-11,0.826582611
2019-09-12,#N/A
2019-09-13,-0.695404649
2019-09-16,-0.815104365
2019-09-17,0.047026247
2019-09-18,-0.061269306
2019-09-19,0.034374427
2019-09-20,0.571371913
2019-09-23,0.144939646
2019-09-24,0.081327558
2019-09-25,0.082224987
2019-09-26,0.855348468
2019-09-27,-0.047031343
2019-09-30,0.879288316
2019-10-01,-0.187474146
2019-10-02,-0.253681839
2019-10-03,0.709211409
2019-10-04,0.009430595
2019-10-07,-0.543691814
2019-10-08,#N/A
2019-10-09,0.341037154
2019-10-10,-0.668490112
2019-10-11,0.900297642
2019-10-14,-0.579189062
2019-10-15,0.054456949
2019-10-16,0.614975095
2019-10-17,0.313374996
2019-10-18,-0.027450033
2019-10-21,0.067499742
2019-10-22,-0.106498897
2019-10-23,0.067168862
2019-10-24,0.801141441
2019-10-25,-0.015547354
2019-10-28,0.003059484
2019-10-29,0.051481519
2019-10-30,0.182902455
2019-10-31,0.037175111
2019-11-01,-0.476126999
2019-11-04,0.042744234
2019-11-05,#N/A
2019-11-06,0.021475647
2019-11-07,-0.232640922
2019-11-08,#N/A
2019-11-11,0.063526213
2019-11-12,0.031452268
2019-11-13,0.05658251
2019-11-14,-0.049233861
2019-11-15,0.054112185
2019-11-18,0.058355797
2019-11-19,-0.00746689
2019-11-20,-0.436546773
2019-11-21,-0.798870504
2019-11-22,-0.65574342
2019-11-25,0.187895194
2019-11-26,#N/A
2019-11-27,-0.756518722
2019-11-29,#N/A
2019-12-02,0.445589602
2019-12-03,#N/A
2019-12-04,0.405841827
2019-12-05,0.036610216
2019-12-06,#N/A
2019-12-09,0.076918833
2019-12-10,0.011135712
2019-12-11,0.637036741
2019-12-12,0.044555537
2019-12-13,-0.001645472
2019-12-16,0.078096226
2019-12-17,0.921031654
2019-12-18,0.061818615
2019-12-19,0.161650419
2019-12-20,0.083472624
2019-12-23,0.122881062
2019-12-24,#N/A
2019-12-26,#N/A
2019-12-27,0.07085833
2019-12-30,0.860771894
2019-12-31,-0.804039836
2020-01-02,0.213698059
2020-01-03,-0.893856943
2020-01-06,0.484102845
2020-01-07,#N/A
2020-01-08,0.072731286
2020-01-09,0.286975175
2020-01-10,#N/A
2020-01-13,-0.630510628
2020-01-14,-0.736031532
2020-01-15,0.096577279
2020-01-16,0.048668597
2020-01-17,0.651826382
2020-01-21,0.016203022
2020-01-22,-0.075910509
2020-01-23,0.552660048
2020-01-24,-0.290252388
2020-01-27,0.038537033
2020-01-28,-0.293714285
2020-01-29,0.089408174
2020-01-30,0.262140274
2020-01-31,0.072018228
2020-02-03,-0.107576407
2020-02-04,0.004950155
2020-02-05,0.067760065
2020-02-06,-0.797391176
2020-02-07,-0.842650652
2020-02-10,-0.297916144
2020-02-11,0.023909725
2020-02-12,#N/A
2020-02-13,0.875656486
2020-02-14,0.09326151
2020-02-18,-0.701021731
2020-02-19,0.123624228
2020-02-20,-0.821674109
2020-02-21,#N/A
2020-02-24,0.341933042
2020-02-25,0.044479538
2020-02-26,0.004931899
2020-02-27,0.044519365
2020-02-28,0.330745697
2020-03-02,0.037322953
2020-03-03,0.237096399
2020-03-04,-0.824639022
2020-03-05,-0.928213239
2020-03-06,-0.018374354
2020-03-09,-0.900022268
2020-03-10,0.698931992
2020-03-11,0.005407631
2020-03-12,0.140935779
2020-03-13,0.588400722
2020-03-16,-0.848760545
2020-03-17,-0.593496561
2020-03-18,0.147471443
2020-03-19,0.007163651
2020-03-20,-0.313686609
2020-03-23,-0.242607176
2020-03-24,0.165676579
2020-03-25,-0.709731221
2020-03-26,-0.849153399
2020-03-27,#N/A
2020-03-30,0.040335029
2020-03-31,0.040896032
2020-04-01,-0.081855945
2020-04-02,-0.007070839
2020-04-03,-0.122102618
2020-04-06,0.692803562
2020-04-07,#N/A
2020-04-08,0.045110326
2020-04-09,0.365033716
2020-04-13,0.392690957
2020-04-14,-0.005581059
2020-04-15,0.20996362
2020-04-16,0.090753213
2020-04-17,0.147564933
2020-04-20,#N/A
2020-04-21,-0.487891406
2020-04-22,0.191607222
2020-04-23,0.058674719
2020-04-24,#N/A
2020-04-27,0.061508968
2020-04-28,0.259901404
2020-04-29,0.035466835
2020-04-30,-0.734052718
2020-05-01,-0.069408067
2020-05-04,0.292129874
2020-05-05,#N/A
2020-05-06,0.027681988
2020-05-07,#N/A
2020-05-08,0.080055661
2020-05-11,-0.96781534
2020-05-12,0.578248978
2020-05-13,0.885141313
2020-05-14,0.053200856
2020-05-15,0.087687768
2020-05-18,0.224979818
2020-05-19,0.078296468
2020-05-20,#N/A
2020-05-21,0.901085138
2020-05-22,#N/A
2020-05-26,0.526395619
2020-05-27,-0.206867963
2020-05-28,0.192572445
2020-05-29,#N/A
2020-06-01,0.099280044
2020-06-02,-0.955141068
2020-06-03,0.351756752
2020-06-04,#N/A
2020-06-05,0.067408197
2020-06-08,0.898196936
2020-06-09,-0.906717598
2020-06-10,0.031739809
2020-06-11,0.555176437
2020-06-12,#N/A
2020-06-15,0.200237349
2020-06-16,0.318952143
2020-06-17,-0.125903815
2020-06-18,0.077169612
2020-06-19,-0.931906521
2020-06-22,-0.834879041
2020-06-23,0.48131305
2020-06-24,0.006058903
2020-06-25,-0.912210941
2020-06-26,-0.084378615
2020-06-29,-0.885745525
2020-06-30,-0.918081701
2020-07-01,-0.2846374875
2020-07-02,0.025606591
2020-07-06,#N/A
2020-07-07,0.1134288566666666
2020-07-08,0.0554924365
2020-07-09,0.47823001
2020-07-10,0.0546708905
2020-07-13,0.02259101
2020-07-14,0.002347205
2020-07-15,0.302293658
2020-07-16,-0.2418500863333333
2020-07-17,0.4317777135
2020-07-20,0.21363945
2020-07-21,0.143273085
2020-07-22,-0.368070661
2020-07-23,0.1055445774999999
2020-07-24,-0.438672985
2020-07-27,-0.31137675
2020-07-28,0.1519053165
2020-07-29,0.0752928838
2020-07-30,0.1539853686666666
2020-07-31,0.540989755
2020-08-03,0.1744936684
2020-08-04,-0.067606165
2020-08-05,-0.9308998
2020-08-06,-0.119687375
2020-08-07,#N/A
2020-08-10,-0.2633124333333333
2020-08-11,-0.1038898249999999
2020-08-12,#N/A
2020-08-13,-0.3004942454
2020-08-14,-0.5753636513333333
2020-08-17,0.226518315
2020-08-18,0.48271176
2020-08-19,0.493081095
2020-08-20,-0.3997018766666667
2020-08-21,0.4329224366666667
2020-08-24,0.1985526333333333
2020-08-25,0.1819777833333333
2020-08-26,0.20035101175
2020-08-27,#N/A
2020-08-28,-0.460989905
2020-08-31,0.91040319
2020-09-01,0.1801120684
2020-09-02,0.45453712
2020-09-03,-0.5891725656
2020-09-04,-0.933230085
2020-09-08,-0.1672422858
2020-09-09,#N/A
2020-09-10,#N/A
2020-09-11,-0.0484354499999999
2020-09-14,0.19791436
2020-09-15,0.49959633
2020-09-16,0.3139385
2020-09-17,0.481989075
2020-09-18,-0.9031997
2020-09-21,#N/A
2020-09-22,0.093509935
2020-09-23,-0.2042839
2020-09-24,0.7706198
2020-09-25,-0.2380116806666666
2020-09-28,0.078634395
2020-09-29,-0.8743906
2020-09-30,0.3866452075
2020-10-01,#N/A
2020-10-02,0.27556363
2020-10-05,0.89123213
2020-10-06,-0.3113210808
2020-10-07,-0.0007556989999999
2020-10-08,-0.93347555
2020-10-09,0.2787245
2020-10-12,0.4245471888
2020-10-13,0.2552191245
2020-10-14,0.91388019
2020-10-15,-0.92431927
2020-10-16,#N/A
2020-10-19,0.3015575333333333
2020-10-20,-0.0637426749999999
2020-10-21,#N/A
2020-10-22,0.9369735
2020-10-23,-0.0397903366666666
2020-10-26,0.131352281
2020-10-27,0.23507668
2020-10-28,0.0920563296666666
2020-10-29,-0.2406837941428571
2020-10-30,-0.5423707166666666
2020-11-02,0.38522143
2020-11-03,0.1524653646666667
2020-11-04,-0.6824364
2020-11-05,-0.213768693
2020-11-06,0.10566883
2020-11-09,0.2740883866666667
2020-11-10,0.13575427
2020-11-11,#N/A
2020-11-12,0.473357822
2020-11-13,#N/A
2020-11-16,0.0306889845
2020-11-17,0.3207232375
2020-11-18,-0.30330263375
2020-11-19,0.6477409574999999
2020-11-20,#N/A
2020-11-23,-0.42604946
2020-11-24,#N/A
2020-11-25,-0.1189746199999999
2020-11-27,0.39977717
2020-11-30,0.261134555
2020-12-01,0.09078329
2020-12-02,0.41194865
2020-12-03,0.28185418
2020-12-04,#N/A
2020-12-07,0.20248355
2020-12-08,-0.438299075
2020-12-09,0.91146064
2020-12-10,0.638497
2020-12-11,0.047782004
2020-12-14,-0.9224
2020-12-15,0.9412072
2020-12-16,0.8603725
2020-12-17,#N/A
2020-12-18,-0.8205883549999999
2020-12-21,0.9292343
2020-12-22,0.020202539
2020-12-23,-0.1291636
2020-12-24,#N/A
2020-12-28,-0.27966908
2020-12-29,-0.937986
2020-12-30,0.88745165
2020-12-31,0.1298691616
2021-01-04,0.91272837
2021-01-05,0.564072765
2021-01-06,-0.2444412999999999
2021-01-07,0.3642062866666666
2021-01-08,-0.43604413
2021-01-11,0.151327627
2021-01-12,0.053623698
2021-01-13,0.49974164
2021-01-14,-0.09028804
2021-01-15,-0.553902028
2021-01-19,0.07040964
2021-01-20,#N/A
2021-01-21,0.9285045
2021-01-22,0.10780767
2021-01-25,0.7126713975
2021-01-26,0.035921328
2021-01-27,0.03323484675
2021-01-28,-0.2912169599999999
2021-01-29,#N/A
2021-02-01,-0.0818855909999999
2021-02-02,0.758465325
2021-02-03,0.65310615
2021-02-04,0.69926842
2021-02-05,0.10566883
2021-02-08,0.0768219545
2021-02-09,-0.05724438
2021-02-10,0.90264032
2021-02-11,#N/A
2021-02-12,0.01910754
2021-02-16,0.05829626
2021-02-17,0.069283865
2021-02-18,0.34567413
2021-02-19,0.81323993
2021-02-22,0.2999144649999999
2021-02-23,0.221630035
2021-02-24,0.0603871999999999
2021-02-25,#N/A
2021-02-26,0.5527212
2021-03-01,0.67988527
2021-03-02,0.0136525565
2021-03-03,#N/A
2021-03-04,-0.5005078319999999
2021-03-05,0.3777840625
2021-03-08,0.13659245
2021-03-09,-0.0688123679999999
2021-03-10,0.29013635
2021-03-11,0.004376397
2021-03-12,-0.22535278
2021-03-15,0.241103255
2021-03-16,0.0004205624999999
2021-03-17,-0.1872026749999999
2021-03-18,0.38625106
2021-03-19,#N/A
2021-03-22,-0.1900889425
2021-03-23,-0.95838636
2021-03-24,0.9007097
2021-03-25,0.81592804
2021-03-26,0.119502375
2021-03-29,#N/A
2021-03-30,-0.014481659
2021-03-31,0.47223083
2021-04-01,0.137070649
2021-04-05,0.0522798644999999
2021-04-06,-0.25155884
2021-04-07,-0.07734105
2021-04-08,-0.4509473025
2021-04-09,0.1215012866666666
2021-04-12,0.4575530733333333
2021-04-13,0.4340250365
2021-04-14,0.211254015
2021-04-15,#N/A
2021-04-16,0.2775892586666666
2021-04-19,0.472812905
2021-04-20,0.0464094113333333
2021-04-21,-0.2801481726666666
2021-04-22,0.21091676
2021-04-23,-0.83799535
2021-04-26,0.0248617971999999
2021-04-27,0.0498802259999999
2021-04-28,0.130441202
2021-04-29,0.8434387000000001
2021-04-30,0.19445922
2021-05-03,0.1806277117142857
2021-05-04,-0.95344037
2021-05-05,0.9237778
2021-05-06,#N/A
2021-05-07,0.3409183
2021-05-10,0.80074438
2021-05-11,-0.74942107
2021-05-12,#N/A
2021-05-13,-0.896965
2021-05-14,0.10566883
2021-05-17,0.125394873
2021-05-18,0.4007853133333333
2021-05-19,-0.247542165
2021-05-20,0.2909826
2021-05-21,0.1634135739999999
2021-05-24,0.133953182
2021-05-25,-0.85828793
2021-05-26,0.016128737
2021-05-27,-0.96266294
2021-05-28,-0.12670263
2021-06-01,0.18461496
2021-06-02,-0.7002983233333334
2021-06-03,#N/A
2021-06-04,0.115863415
2021-06-07,-0.0079222215
2021-06-08,0.4719189896666667
2021-06-09,0.0269444375
2021-06-10,-0.4425243895
2021-06-11,0.09187062
2021-06-14,0.2044459
2021-06-15,-0.1282174026666666
2021-06-16,-0.63099831
2021-06-17,0.018922385
2021-06-18,0.04560245
2021-06-21,-0.49635785
2021-06-22,#N/A
2021-06-23,-0.33328197
2021-06-24,0.027765395
2021-06-25,#N/A
2021-06-28,0.000815101
2021-06-29,0.92708361
2021-06-30,-0.90127015
2021-07-01,0.31140222
2021-07-02,0.0609414319999999
2021-07-06,0.0401634
2021-07-07,-0.2129010924999999
2021-07-08,#N/A
2021-07-09,-0.1621223852
2021-07-12,-0.5532743666666667
2021-07-13,0.6172256
2021-07-14,0.9054644333333334
2021-07-15,#N/A
2021-07-16,-0.92771375
2021-07-19,-0.96009874
2021-07-20,0.2359489775
2021-07-21,0.10603619
2021-07-22,0.71946377
2021-07-23,0.06946209
2021-07-26,0.65531838
2021-07-27,0.1676785688
2021-07-28,-0.412855548
2021-07-29,0.3029074533333333
2021-07-30,-0.190448437
2021-08-02,#N/A
2021-08-03,0.33730432
2021-08-04,0.35428888
2021-08-05,-0.109247985
2021-08-06,-0.9561416
2021-08-09,-0.1501335286666666
2021-08-10,0.68100955
2021-08-11,-0.2418214263333333
2021-08-12,#N/A
2021-08-13,0.3791104113333333
2021-08-16,#N/A
2021-08-17,0.625974535
2021-08-18,0.03582907
2021-08-19,0.004268445
2021-08-20,-0.47904402
2021-08-23,0.082587675
2021-08-24,0.0671609636
2021-08-25,0.462626835
2021-08-26,0.686711405
2021-08-27,0.0722678059999999
2021-08-30,0.4823566934444444
2021-08-31,-0.6460848333333333
2021-09-01,-0.091125327
2021-09-02,0.12804864
2021-09-03,-0.43536006
2021-09-07,-0.4513461303333333
2021-09-08,0.1493592333333333
2021-09-09,0.08296476
2021-09-10,-0.147855129
2021-09-13,-0.58840215
2021-09-14,-0.148020619
2021-09-15,0.058145244
2021-09-16,0.5696304466666667
2021-09-17,0.000807244
2021-09-20,0.2501783966666666
2021-09-21,0.1930348933333333
2021-09-22,0.383076415
2021-09-23,0.2938795068
2021-09-24,0.4066186
2021-09-27,-0.94623005
2021-09-28,0.16418915
2021-09-29,0.4349898375
2021-09-30,#N/A
2021-10-01,-0.054750472
2021-10-04,-0.10745797
2021-10-05,0.1502802174999999
2021-10-06,-0.6644162
2021-10-07,#N/A
2021-10-08,0.667148465
2021-10-11,0.31889486
2021-10-12,-0.6200613700000001
2021-10-13,0.2752593625
2021-10-14,0.8636700199999999
2021-10-15,-0.311769594
2021-10-18,0.5290282975
2021-10-19,0.2520365033333333
2021-10-20,0.57291174
2021-10-21,0.3809105283333333
2021-10-22,-0.026210263
2021-10-25,-0.3202748583333333
2021-10-26,0.82061565
2021-10-27,0.288836521
2021-10-28,-0.1068664999
2021-10-29,-0.206811308625
2021-11-01,0.1924739275
2021-11-02,-0.2268880164999999
2021-11-03,#N/A
2021-11-04,-0.59685717
2021-11-05,0.94324493
2021-11-08,#N/A
2021-11-09,0.0540932586666666
2021-11-10,-0.41777298
2021-11-11,0.8043517
2021-11-12,#N/A
2021-11-15,#N/A
2021-11-16,0.7667375
2021-11-17,0.047905315
2021-11-18,0.2046175921666666
2021-11-19,-0.2726756698
2021-11-22,0.94164944
2021-11-23,-0.1373347166666666
2021-11-24,-0.2564540285
2021-11-26,0.451279033
2021-11-29,#N/A
2021-11-30,-0.425073405
2021-12-01,0.72865933
2021-12-02,-0.0496902249999999
2021-12-03,-0.37999213
2021-12-06,0.4444601529999999
2021-12-07,0.2795190133333333
2021-12-08,-0.0680976955
2021-12-09,0.317105806
2021-12-10,-0.015859685
2021-12-13,0.212429401
2021-12-14,0.0366674474999999
2021-12-15,-0.761187465
2021-12-16,0.60118766
2021-12-17,0.071022662
2021-12-20,0.0448945355
2021-12-21,0.6091488533333332
2021-12-22,0.390777968
2021-12-23,-0.9390018
2021-12-27,-0.0264070563333333
2021-12-28,0.8046659300000001
2021-12-29,-0.34102663
2021-12-30,-0.7809751
2021-12-31,0.9194913
2022-01-03,0.0209693179999999
2022-01-04,-0.0091463769999999
2022-01-05,0.9362428
2022-01-06,0.2994700899999999
2022-01-07,0.3094263
2022-01-10,0.060916603
2022-01-11,0.7801685
2022-01-12,0.93668216
2022-01-13,-0.0648032406666666
2022-01-14,0.2726083173999999
2022-01-18,-0.2823559081428571
2022-01-19,0.5754515043333334
2022-01-20,0.0357759908333333
2022-01-21,0.1838848167499999
2022-01-24,0.68486494
2022-01-25,0.74971503
2022-01-26,-0.241903083
2022-01-27,-0.0179755101428571
2022-01-28,0.6893382542857144
2022-01-31,0.33656019
2022-02-01,0.94712853
2022-02-02,#N/A
2022-02-03,0.0699464
2022-02-04,0.49252425
2022-02-07,0.8478556
2022-02-08,0.31089561725
2022-02-09,0.79122405
2022-02-10,#N/A
2022-02-11,#N/A
2022-02-14,#N/A
2022-02-15,0.38165307
2022-02-16,-0.0669760576666666
2022-02-17,0.94648063
2022-02-18,0.1653734466666666
2022-02-22,-0.3143687775
2022-02-23,-0.0940437919999999
2022-02-24,0.802884835
2022-02-25,0.1332354945
2022-02-28,0.5548632975
2022-03-01,-0.33942667
2022-03-02,0.0203520433333333
2022-03-03,0.2179906066666666
2022-03-04,0.2266184594
2022-03-07,0.0842027625
2022-03-08,0.07391651
2022-03-09,0.868532895
2022-03-10,#N/A
2022-03-11,0.027449906
2022-03-14,-0.1150517566
2022-03-15,0.9046762
2022-03-16,0.158156047
2022-03-17,0.39483814075
2022-03-18,0.9347663
2022-03-21,0.2424350966666666
2022-03-22,0.8548658
2022-03-23,0.88683939
2022-03-24,0.4462152277999999
2022-03-25,-0.0649935
2022-03-28,-0.4664195
2022-03-29,-0.945863665
2022-03-30,0.4753714385714285
2022-03-31,0.069050856
2022-04-01,-0.10163861
2022-04-04,-0.4673031015
2022-04-05,0.4711381155
2022-04-06,0.2521205
2022-04-07,0.229773666
2022-04-08,0.20633498
2022-04-11,-0.3941129
2022-04-12,-0.25814645375
2022-04-13,-0.2056847966666666
2022-04-14,0.018569686
2022-04-18,-0.22374802
2022-04-19,0.3441963666666667
2022-04-20,0.24727221
2022-04-21,0.257506295
2022-04-22,0.04307802
2022-04-25,0.50825272
2022-04-26,#N/A
2022-04-27,0.5119017253333333
2022-04-28,0.5142281466666666
2022-04-29,0.6478324
2022-05-02,0.2494608893999999
2022-05-03,-0.0331575195
2022-05-04,-0.6004248633333332
2022-05-05,-0.06436408
2022-05-06,#N/A
2022-05-09,-0.9580518
2022-05-10,0.2721910566666666
2022-05-11,-0.00496341
2022-05-12,-0.5186828875
2022-05-13,0.063570831
2022-05-16,-0.9427257
2022-05-17,-0.30813944
2022-05-18,-0.4918655005
2022-05-19,-0.441021695
2022-05-20,0.1935295335
2022-05-23,-0.0099350876666666
2022-05-24,0.444071462
2022-05-25,-0.516584856
2022-05-26,-0.4874473233333334
2022-05-27,0.46535507
2022-05-31,0.500919509
2022-06-01,-0.17997691
2022-06-02,0.2117329133333333
2022-06-03,0.0010137328333333
2022-06-06,0.36770109
2022-06-07,0.3746347008571428
2022-06-08,-0.3130824332
2022-06-09,-0.11242913125
2022-06-10,-0.3028259574999999
2022-06-13,0.160687372
2022-06-14,0.0062028033333333
2022-06-15,0.4001665325
2022-06-16,-0.95669746
2022-06-17,0.3219100863333333
2022-06-21,0.0846318366666666
2022-06-22,-0.0106493275
2022-06-23,-0.6157316375
2022-06-24,0.1008988888
2022-06-27,-0.3677782833333333
2022-06-28,-0.86262651
2022-06-29,-0.43891959
2022-06-30,0.3912574234
2022-07-01,0.13318858775
2022-07-05,-0.6827354975
2022-07-06,-0.3989476352
2022-07-07,0.2978551923333333
2022-07-08,0.0571976914999999
2022-07-11,-0.555630095
2022-07-12,-0.2380819649999999
2022-07-13,-0.1096557566666666
2022-07-14,0.12171070575
2022-07-15,0.9367639
2022-07-18,-0.0458098431999999
2022-07-19,0.2722335333333333
2022-07-20,0.1560213575
2022-07-21,0.9103466
2022-07-22,-0.119795287
2022-07-25,0.448218674
2022-07-26,#N/A
2022-07-27,0.11283816
2022-07-28,0.2772032375
2022-07-29,-0.2846386275
2022-08-01,-0.0353250115
2022-08-02,-0.9211855
2022-08-03,-0.3595652525
2022-08-04,-0.12677048
2022-08-05,0.1030153185
2022-08-08,0.2717872959999999
2022-08-09,0.2708420775
2022-08-10,0.320066552
2022-08-11,0.20353355
2022-08-12,-0.023960175
2022-08-15,-0.3335010466666666
2022-08-16,-0.014742699
2022-08-17,0.3924198466666667
2022-08-18,0.49579696
2022-08-19,-0.9201581
2022-08-22,0.0740569933333333
2022-08-23,-0.13427964
2022-08-24,0.63242633
2022-08-25,#N/A
2022-08-26,-0.0163169426666666
2022-08-29,-0.0461045045
2022-08-30,-0.81217194
2022-08-31,-0.16144329
2022-09-01,-0.27442781
2022-09-02,0.2078132234999999
2022-09-06,0.199173795
2022-09-07,-0.2986207616666667
2022-09-08,0.4376482565
2022-09-09,-0.259138374
2022-09-12,-0.2912453933333333
2022-09-13,-0.2456594
2022-09-14,0.452384185
2022-09-15,0.10647832
2022-09-16,#N/A
2022-09-19,-0.1526425833333333
2022-09-20,0.7054627092857143
2022-09-21,-0.14539806
2022-09-22,-0.916952
2022-09-23,-0.08215257
2022-09-26,0.6620644833333333
2022-09-27,-0.4849007133333333
2022-09-28,-0.1082491995
2022-09-29,-0.544866246
2022-09-30,0.528059517
2022-10-03,-0.70400029825
2022-10-04,0.6787536325
2022-10-05,0.27230273
2022-10-06,-0.0355753414999999
2022-10-07,-0.2981821093333333
2022-10-10,-0.5400649934
2022-10-11,-0.95697886
2022-10-12,-0.16489383225
2022-10-13,-0.0100091414999999
2022-10-14,-0.4483261315
2022-10-17,-0.077453229
2022-10-18,0.0823499428
2022-10-19,-0.1155609403333333
2022-10-20,0.31996456
2022-10-21,0.2480487895999999
2022-10-24,0.2352557085
2022-10-25,-0.0705963592
2022-10-26,#N/A
2022-10-27,0.3173546779999999
2022-10-28,0.2022969077499999
2022-10-31,#N/A
2022-11-01,-0.451699808
2022-11-02,-0.35827067
2022-11-03,0.2541379666666666
2022-11-04,0.0680397266666666
2022-11-07,0.123696083
2022-11-08,0.102143528
2022-11-09,0.0960741533333333
2022-11-10,0.0815458299999999
2022-11-11,0.3977644975
2022-11-14,0.021947885
2022-11-15,0.05850435
2022-11-16,-0.0296283953333333
2022-11-17,0.25230435
2022-11-18,-0.474768818
2022-11-21,0.03580463
2022-11-22,-0.9022372
2022-11-23,-0.46772517
2022-11-25,-0.1128764306666666
2022-11-28,-0.348287639875
2022-11-29,0.01134163425
2022-11-30,0.179244039125
2022-12-01,-0.3194159906666666
2022-12-02,-0.871076
2022-12-05,0.0125043508333333
2022-12-06,0.28048144875
2022-12-07,0.0071811206666666
2022-12-08,0.5634590543333333
2022-12-09,0.0012238499999999
2022-12-12,-0.1161307225
2022-12-13,0.1958003975
2022-12-14,-0.03043026
2022-12-15,0.3006639
2022-12-16,0.0581960284
2022-12-19,0.4077359
